,text,category,label
7977,what is happening in delhi today,recommendation_events,recommendation_events
7978,what can i do in berlin,recommendation_events,recommendation_events
7979,what are all the event in area,recommendation_events,recommendation_events
7980,tell me about activities in my area this weekend,recommendation_events,recommendation_events
7981,what baseball games are scheduled for this week in tulsa,recommendation_events,recommendation_events
7982,where is the food festival tonight,recommendation_events,recommendation_events
7983,events in city,recommendation_events,recommendation_events
7984,events in the local area,recommendation_events,recommendation_events
7985,is there any carnival taking place in our area,recommendation_events,recommendation_events
7986,will there be a farmers market in the area this weekend,recommendation_events,recommendation_events
7987,events today,recommendation_events,recommendation_events
7988,which event should i attend in my area,recommendation_events,recommendation_events
7989,what are the local events,recommendation_events,recommendation_events
7990,is there any events are in the local area,recommendation_events,recommendation_events
7991,show me nearby musical events,recommendation_events,recommendation_events
7992,what's some upcoming events i might want to go to,recommendation_events,recommendation_events
7993,are there any crafts fairs happening in this area,recommendation_events,recommendation_events
7994,what is happening in me area,recommendation_events,recommendation_events
7995,what kind of event is happening around me,recommendation_events,recommendation_events
7996,this weekend what events are going on in seattle,recommendation_events,recommendation_events
7997,tell me the local events,recommendation_events,recommendation_events
7998,searching for recent happenings on the particular dates,recommendation_events,recommendation_events
7999,what can i do for fun under dollars around me,recommendation_events,recommendation_events
8000,please search for events in my location,recommendation_events,recommendation_events
8001,please check on the rock concerts scheduled this weekend,recommendation_events,recommendation_events
8002,search for any upcoming book fairs during next week in washington dc,recommendation_events,recommendation_events
8003,are there any good social events happening in my area,recommendation_events,recommendation_events
8004,are there any special events in my town,recommendation_events,recommendation_events
8005,tell me about things to do in london,recommendation_events,recommendation_events
8006,info of the upcoming events,recommendation_events,recommendation_events
8007,local area events,recommendation_events,recommendation_events
8008,is there anything happening in town this weekend,recommendation_events,recommendation_events
8009,what is tomorrows events,recommendation_events,recommendation_events
8010,are there any interesting events around this area,recommendation_events,recommendation_events
8011,inform about best circus near me,recommendation_events,recommendation_events
8012,latest event in new york city,recommendation_events,recommendation_events
8013,are there dog shows going on near new york city,recommendation_events,recommendation_events
8014,is there a food festival in the area,recommendation_events,recommendation_events
8015,is there any event around,recommendation_events,recommendation_events
8016,what do they have going on at young circle this week,recommendation_events,recommendation_events
8017,what events are happening near me,recommendation_events,recommendation_events
8018,show local events,recommendation_events,recommendation_events
8019,what is there to do in new york city,recommendation_events,recommendation_events
8020,searching on holidays in my location,recommendation_events,recommendation_events
8021,what is happening in town tonight,recommendation_events,recommendation_events
8022,can you find me a street fair in the neighborhood,recommendation_events,recommendation_events
8023,any events this weekend in pondichery,recommendation_events,recommendation_events
8024,what's the next event at the library,recommendation_events,recommendation_events
8025,can you tell me what kind of show can i go tonight in miami,recommendation_events,recommendation_events
8026,what events are happening today,recommendation_events,recommendation_events
8027,get local events,recommendation_events,recommendation_events
8028,what's happening near me this week,recommendation_events,recommendation_events
8029,events in me area,recommendation_events,recommendation_events
8030,list saturday night events near current location,recommendation_events,recommendation_events
8031,show me upcoming events in chicago,recommendation_events,recommendation_events
8032,what exhibits or shows are scheduled at the metropolitan theater,recommendation_events,recommendation_events
8033,recommend a blue grass band event within twenty miles of manchester ma this week,recommendation_events,recommendation_events
8034,badminton,recommendation_events,recommendation_events
8035,what kind of musical events are happening around here this week,recommendation_events,recommendation_events
8036,events upcoming,recommendation_events,recommendation_events
8037,hockey,recommendation_events,recommendation_events
8038,i would be happy if you update me the events going on our area,recommendation_events,recommendation_events
8039,what's happening here,recommendation_events,recommendation_events
8040,list local ongoing exhibitions,recommendation_events,recommendation_events
8041,local show,recommendation_events,recommendation_events
8042,what movie can i watch tonight on the theater here in boston,recommendation_events,recommendation_events
8043,list events nearby new york,recommendation_events,recommendation_events
8044,what is going on in me area today,recommendation_events,recommendation_events
8045,please show me a list of entertainment options in my area,recommendation_events,recommendation_events
8046,what happens on the fourth of july,recommendation_events,recommendation_events
8047,what is worth doing around here,recommendation_events,recommendation_events
8048,things to do in my area,recommendation_events,recommendation_events
8049,what bands are playing in town this weekend,recommendation_events,recommendation_events
8050,where is the event venue,recommendation_events,recommendation_events
8051,what events are going on around my place,recommendation_events,recommendation_events
8052,what kind of free activities can i do locally this week,recommendation_events,recommendation_events
8053,list events in ny,recommendation_events,recommendation_events
8054,what is going on around me,recommendation_events,recommendation_events
8055,what plays are showing at the theatre,recommendation_events,recommendation_events
8056,what should i do this weekend,recommendation_events,recommendation_events
8057,tell me all local events,recommendation_events,recommendation_events
8058,any activity in the area,recommendation_events,recommendation_events
8059,i want to know what are happening now in me area,recommendation_events,recommendation_events
8060,is there any concerts taking place in new york today,recommendation_events,recommendation_events
8061,what's going on around the neighborhood,recommendation_events,recommendation_events
8062,what's happening in my town,recommendation_events,recommendation_events
8063,whats happening in ny,recommendation_events,recommendation_events
8064,what events are going in my town this week,recommendation_events,recommendation_events
8065,show local events near me,recommendation_events,recommendation_events
8066,i need all the local events for this area that are being held this weekend,recommendation_events,recommendation_events
8067,any specific event in washington,recommendation_events,recommendation_events
8068,what events are going on in the area,recommendation_events,recommendation_events
8069,what is going on today in biloxi,recommendation_events,recommendation_events
8070,running competitions on the west side,recommendation_events,recommendation_events
8071,what events are in me area,recommendation_events,recommendation_events
8072,local events,recommendation_events,recommendation_events
8073,to which event can i go in milan now,recommendation_events,recommendation_events
8074,what gun shows are in tulsa,recommendation_events,recommendation_events
8075,Show current local events,recommendation_events,recommendation_events
8076,today's local events,recommendation_events,recommendation_events
8077,is there anything special going on nearby,recommendation_events,recommendation_events
8078,can you tell me about any local events coming up,recommendation_events,recommendation_events
8079,search events and meetups for central park west,recommendation_events,recommendation_events
8080,which book fair events are taking place next week in washington dc,recommendation_events,recommendation_events
8081,any festivals in town at this time or in the coming week,recommendation_events,recommendation_events
8082,what's around tonight,recommendation_events,recommendation_events
8083,any local activities you can recommend in my area,recommendation_events,recommendation_events
8084,please show me best run program in jodhpur,recommendation_events,recommendation_events
8085,show todays events in ny,recommendation_events,recommendation_events
8086,are there any events going on nearby,recommendation_events,recommendation_events
8087,what is happening now,recommendation_events,recommendation_events
8088,what is open late in la,recommendation_events,recommendation_events
8089,when does panama city mall open,recommendation_events,recommendation_events
8090,tell me about the events going on around my location,recommendation_events,recommendation_events
8091,show me concerts in sacramento,recommendation_events,recommendation_events
8092,what is this event is called which happening my area,recommendation_events,recommendation_events
8093,are there any events happening this weekend,recommendation_events,recommendation_events
8094,anything unique to do in the city today,recommendation_events,recommendation_events
8095,what can i do in charlotte,recommendation_events,recommendation_events
8096,what's going on around here this weekend,recommendation_events,recommendation_events
8097,please search for local events,recommendation_events,recommendation_events
8098,show me events in sacramento,recommendation_events,recommendation_events
8099,tell me all events for today in my city,recommendation_events,recommendation_events
8100,are there any events coming up,recommendation_events,recommendation_events
8101,what bands are playing close by,recommendation_events,recommendation_events
8102,what is happening near me,recommendation_events,recommendation_events
8103,show me where i can find a hamburger,recommendation_events,recommendation_events
8104,what are the events taking place in new york today,recommendation_events,recommendation_events
8105,is there anything happening on jazz scene around edinburgh,recommendation_events,recommendation_events
8106,which pubs participate in the jazz festival,recommendation_events,recommendation_events
8107,what activities are taking place in my area,recommendation_events,recommendation_events
8108,what is going on in south tampa today,recommendation_events,recommendation_events
8109,can you recommend some dog's how events going on in our city,recommendation_events,recommendation_events
8110,any free events in la today,recommendation_events,recommendation_events
8111,what's interesting around here,recommendation_events,recommendation_events
8112,where should i go this weekend,recommendation_events,recommendation_events
8113,what's going on tonight in sacramento,recommendation_events,recommendation_events
8114,which teams are playing this weekend,recommendation_events,recommendation_events
8115,are there any events going on in milan,recommendation_events,recommendation_events
8116,find the events,recommendation_events,recommendation_events
8117,could you suggest some fun in new york,recommendation_events,recommendation_events
8118,Show latest events around new york,recommendation_events,recommendation_events
8119,show me upcoming events in the quad cities,recommendation_events,recommendation_events
8120,are there any events happening in town,recommendation_events,recommendation_events
8121,do i need to undertake any particular activity during my stay at the yellowstone national park,recommendation_events,recommendation_events
8122,tell me all the current events in my hometown,recommendation_events,recommendation_events
8123,any cultural events in california,recommendation_events,recommendation_events
8124,are there any events going on close by,recommendation_events,recommendation_events
8125,what are the local concerts tonight,recommendation_events,recommendation_events
8126,what is the event name going in me area,recommendation_events,recommendation_events
8127,where should i go for dinner in san francisco tonight,recommendation_events,recommendation_events
8128,what is happening tomorrow,recommendation_events,recommendation_events
8129,what type of event,recommendation_events,recommendation_events
8130,fun things to do today,recommendation_events,recommendation_events
8131,show me events nearby,recommendation_events,recommendation_events
8132,find events in local area,recommendation_events,recommendation_events
8133,refer local current events,recommendation_events,recommendation_events
8134,show me upcoming events in this area,recommendation_events,recommendation_events
8135,what events are happening in los angeles,recommendation_events,recommendation_events
8136,what is planned for today in my local area,recommendation_events,recommendation_events
8137,what is going on around here,recommendation_events,recommendation_events
8138,what's happening around me,recommendation_events,recommendation_events
8314,which rom com movie can i watch in theatres around new york,recommendation_movies,recommendation_movies
8315,can you tell me what movies are playing at the movies tonight,recommendation_movies,recommendation_movies
8316,what movies are playing at theatres near me,recommendation_movies,recommendation_movies
8317,show me theatre where pirates of caribbean is playing,recommendation_movies,recommendation_movies
8318,what new movies are good,recommendation_movies,recommendation_movies
8319,what is the biggest blockbuster this week,recommendation_movies,recommendation_movies
8320,find an oscar nominee movie,recommendation_movies,recommendation_movies
8321,recommend a movie which is released last Friday,recommendation_movies,recommendation_movies
8322,training day,recommendation_movies,recommendation_movies
8323,is swat a good movie,recommendation_movies,recommendation_movies
8324,how is the new movie swat,recommendation_movies,recommendation_movies
8325,what time does thor start,recommendation_movies,recommendation_movies
8326,logan,recommendation_movies,recommendation_movies
8327,what movies are playing at carmike cinemas,recommendation_movies,recommendation_movies
8328,give me a movie for tonight,recommendation_movies,recommendation_movies
8329,what movies are playing near me,recommendation_movies,recommendation_movies
8330,recommend a movie playing in me area,recommendation_movies,recommendation_movies
8331,recommend a movie with justin bieber,recommendation_movies,recommendation_movies
8332,what is a good movie to see right now,recommendation_movies,recommendation_movies
8333,recommend a romantic comedy in me area,recommendation_movies,recommendation_movies
8334,what are movies that are playing near me with high reviews,recommendation_movies,recommendation_movies
8335,movie times tonight,recommendation_movies,recommendation_movies
8336,can you tell me what movie has the best reviews,recommendation_movies,recommendation_movies
8337,what are the show times for logan at the nearby theatre,recommendation_movies,recommendation_movies
8338,show me nearest theatre,recommendation_movies,recommendation_movies
8339,what is a good iranian film from two thousand and sixteen,recommendation_movies,recommendation_movies
8340,what movies are playing nearby,recommendation_movies,recommendation_movies
8341,what new movies are played in cinemas this week,recommendation_movies,recommendation_movies
8342,what movie theatres are in stephenville,recommendation_movies,recommendation_movies
8343,what is the best movie to watch with a glass of wine,recommendation_movies,recommendation_movies
8344,what do you suggest that i watch this weekend,recommendation_movies,recommendation_movies
8345,what film should i watch,recommendation_movies,recommendation_movies
8346,movies with good reviews,recommendation_movies,recommendation_movies
8347,what's a good movie that's out right now,recommendation_movies,recommendation_movies
8348,fast and the furious,recommendation_movies,recommendation_movies
8349,what are good movies playing now,recommendation_movies,recommendation_movies
8350,show me best in class theatre,recommendation_movies,recommendation_movies
8351,what movies are being shown at the regal cinema,recommendation_movies,recommendation_movies
8352,whats a new sci fi movie,recommendation_movies,recommendation_movies
8353,suggest movies and songs that i would like but that aren't necessarily like ones i've already said i like,recommendation_movies,recommendation_movies
8354,can you recommend some movies to watch in theater near me,recommendation_movies,recommendation_movies
8355,what movies are playing this week,recommendation_movies,recommendation_movies
8356,what is the latest action movie running in theaters,recommendation_movies,recommendation_movies
8357,tell me the movie with best imdb ratings going on in theatres near me,recommendation_movies,recommendation_movies
8358,movies with good rotten tomato ratings,recommendation_movies,recommendation_movies
8359,what are the current movies playing in me area,recommendation_movies,recommendation_movies
8360,should i watch this movie,recommendation_movies,recommendation_movies
8361,what's playing at brea plaza five,recommendation_movies,recommendation_movies
8362,kung fu panda three,recommendation_movies,recommendation_movies
8363,when is trolls playing,recommendation_movies,recommendation_movies
8364,what movies are playing tonight,recommendation_movies,recommendation_movies
8365,any good movies,recommendation_movies,recommendation_movies
8366,what movies are playing tonight at nine pm at the amc nine,recommendation_movies,recommendation_movies
8367,what movies are going around me,recommendation_movies,recommendation_movies
8368,please check on the movies playing in theaters nearby,recommendation_movies,recommendation_movies
8369,what movies are out this week,recommendation_movies,recommendation_movies
8370,what are the show times of logan,recommendation_movies,recommendation_movies
8371,what movie should i see,recommendation_movies,recommendation_movies
8372,what are the new movies releasing,recommendation_movies,recommendation_movies
8373,what's playing in the roosendaal cinema,recommendation_movies,recommendation_movies
8374,what is a movie like star wars,recommendation_movies,recommendation_movies
8375,confirm a movie ticket at glory theater,recommendation_movies,recommendation_movies
8376,what movies are playing right now,recommendation_movies,recommendation_movies
8377,what is playing at amc twenty,recommendation_movies,recommendation_movies
8378,latest movie releases,recommendation_movies,recommendation_movies
8379,what are new drama movies opening this weekend,recommendation_movies,recommendation_movies
8380,what movies are playing in columbia,recommendation_movies,recommendation_movies
8381,what is the nearest theatre that plays the new vin diesel movie,recommendation_movies,recommendation_movies
8382,what movie should i watch today,recommendation_movies,recommendation_movies
8383,what's worth watching,recommendation_movies,recommendation_movies
8384,what's a movie in theaters that doesn't suck,recommendation_movies,recommendation_movies
8385,theaters near to me,recommendation_movies,recommendation_movies
8386,look up movies near me,recommendation_movies,recommendation_movies
8387,check for all the movie theater prices and availability for a newly released movie in my location,recommendation_movies,recommendation_movies
8388,local theater screening which movie,recommendation_movies,recommendation_movies
8389,what movies is out there in the local cinema,recommendation_movies,recommendation_movies
8390,tell me movies playing in oceanside tonight,recommendation_movies,recommendation_movies
8391,top ten movies,recommendation_movies,recommendation_movies
8392,what should i watch today,recommendation_movies,recommendation_movies
8393,ocean eleven,recommendation_movies,recommendation_movies
8394,do you have any suggestion action movies,recommendation_movies,recommendation_movies
8395,can you suggest a good drama for me to watch,recommendation_movies,recommendation_movies
8396,are there any good movies running in nearby theaters,recommendation_movies,recommendation_movies
8397,i need a good chick flick any thoughts,recommendation_movies,recommendation_movies
8398,what movie are playing near me,recommendation_movies,recommendation_movies
8399,what movie should i go see,recommendation_movies,recommendation_movies
8400,what highly rated movies are playing this weekend,recommendation_movies,recommendation_movies
8401,deadpool,recommendation_movies,recommendation_movies
8402,can you tell me which movie is going on in the nearby multiplex,recommendation_movies,recommendation_movies
8403,inform me about the most popular rom com movie playing now in theatres across new york,recommendation_movies,recommendation_movies
8404,is logan a good movie to watch,recommendation_movies,recommendation_movies
8405,show me movie times,recommendation_movies,recommendation_movies
8406,Show times for nearest theater,recommendation_movies,recommendation_movies
8407,name a rom com movie playing in and around new york theatres,recommendation_movies,recommendation_movies
8408,two thousand and seventeen movies,recommendation_movies,recommendation_movies
8409,what movie do you recommend tonight,recommendation_movies,recommendation_movies
8410,what movies are showing in cinema today,recommendation_movies,recommendation_movies
8411,announce a comment in facebook,social_post,social_post
8412,write a tweet telling macy's that they should be shutting down instead of jcpenney,social_post,social_post
8413,send a tweet to tmobile for rude employees,social_post,social_post
8414,tweet my complaint and mention this costumer service,social_post,social_post
8415,please tweet waited sixty five minutes for a table at tgi fridays never going back,social_post,social_post
8416,two thumbs down @companyname,social_post,social_post
8417,please tweet for me about the bad service rended by the taj restaurant,social_post,social_post
8418,heading to gym please post to facebook,social_post,social_post
8419,change my status to chillin,social_post,social_post
8420,open twitter and add complaint on doctor patel's feed,social_post,social_post
8421,tweet a complaint to local municipality,social_post,social_post
8422,send a tweet about sonys volume issues,social_post,social_post
8423,tweet to mcdonalds saying that i found a hair in their burger,social_post,social_post
8424,have a moan at easyjet,social_post,social_post
8425,go to social media and post the following status,social_post,social_post
8426,tweet complaint to american eagle customer service,social_post,social_post
8427,tweet this tweet coffee was too hot and at this company costa coffee,social_post,social_post
8428,tweet long wait time and unprofessional employees,social_post,social_post
8429,please post happy birthday usa on my newsfeed,social_post,social_post
8430,bring up facebook and wish a happy birthday to the country usa,social_post,social_post
8431,tweet british airways that my last flight from chicago to london was delayed,social_post,social_post
8432,send report to consumer service,social_post,social_post
8433,take me to the huffington post website,social_post,social_post
8434,start complaint to walmart,social_post,social_post
8435,log a complaint about smart tv to sony customer service,social_post,social_post
8436,let wendy's know i hate them,social_post,social_post
8437,tweet my current location,social_post,social_post
8438,customer service from microsoft never called me back,social_post,social_post
8439,fraud in weighing products,social_post,social_post
8440,post the following as a status on facebook,social_post,social_post
8441,complain about walmart service,social_post,social_post
8442,tweet bad day at starbucks,social_post,social_post
8443,post this on my facebook,social_post,social_post
8444,place family phone on instagram,social_post,social_post
8445,write a complaint to best buy,social_post,social_post
8446,post a facebook status engaged,social_post,social_post
8447,i would like to make a post on times twitter,social_post,social_post
8448,complaint on service provider on my twitter,social_post,social_post
8449,tweet starbucks and say that the customer service is awful,social_post,social_post
8450,tweet a complaint to comcast,social_post,social_post
8451,tweet kohls about the cleanliness of their store,social_post,social_post
8452,open hershey twitter,social_post,social_post
8453,please tell kmart they sent the wrong item,social_post,social_post
8454,please write up a compliant,social_post,social_post
8455,hi olly post my last clicked photo on facebook with title marry christmas,social_post,social_post
8456,tweet @wendys that i don't like their product,social_post,social_post
8457,tell apple in a tweet that their batteries don't hold enough charge,social_post,social_post
8458,send tweet to wallmart,social_post,social_post
8459,tweet a complaint,social_post,social_post
8460,tweet paula deen's restaurant that the line is always too long,social_post,social_post
8461,tweet for me the complaint about drainage choke up,social_post,social_post
8462,tweet error log to samsung,social_post,social_post
8463,please submit status to facebook,social_post,social_post
8464,tweet at united airlines i'm angry you lost my bags,social_post,social_post
8465,use facebook to post,social_post,social_post
8466,tweet your waiting time sucks tag koc,social_post,social_post
8467,listening song of arijit singh post it on my facebook account,social_post,social_post
8468,bring up a complaint form,social_post,social_post
8469,write a tweet to burger king expressing my disapproval,social_post,social_post
8470,this is a tweet for comcast if i have my internet and phone service from you and it goes out how can i contact you,social_post,social_post
8471,tweet my complaint to @consumer service,social_post,social_post
8472,post this to my facebook lol,social_post,social_post
8473,tweet freedom pop customer service i am dissatisfied,social_post,social_post
8474,i have a complaint,social_post,social_post
8475,tweet I'm complaining about to consumer service,social_post,social_post
8476,pull up the complaint website for starbucks,social_post,social_post
8477,tweet complaint to consumer service,social_post,social_post
8478,can you upload my latest selfie in my instagram,social_post,social_post
8479,send tweet to united airlines i'm angry you lost my bags,social_post,social_post
8480,please tweet the following complaint,social_post,social_post
8481,i want to see the twitter handler of samsung,social_post,social_post
8482,tweet for me the complaint about drainage work,social_post,social_post
8483,tweet a disgusted face about mcdonalds,social_post,social_post
8484,tweet insight cable's customer service and tell them i have been waiting on hold for thirty minutes,social_post,social_post
8485,post to facebook at the spa yay with a smiley face emoticon,social_post,social_post
8486,tweet @bobburgers they screwed up my order and i had to wait an extra hour,social_post,social_post
8487,post to facebook I'm home,social_post,social_post
8488,tweet walmart and tell them their customer service is horrible,social_post,social_post
8489,send a complaint to my boss,social_post,social_post
8490,complain to philips,social_post,social_post
8491,tweet my complaint on targets customer service,social_post,social_post
8492,tweet to consumer service that they should strive to be more accommodating,social_post,social_post
8493,tweet i am doing well on twitter,social_post,social_post
8494,send this message to @microsoft on twitter,social_post,social_post
8495,please tweet the following to radisson hotels customer service,social_post,social_post
8496,tweet complaint to sony consumer service,social_post,social_post
8497,tweet the president and tell him he's doing a horrible job,social_post,social_post
8498,send a snotty tweet to bbc,social_post,social_post
8499,please send a complaint about my horrible experience with a company,social_post,social_post
8500,write this complaint to comcasts customer service twitter,social_post,social_post
8501,new twitter message,social_post,social_post
8502,tweet complaint to amazon products,social_post,social_post
8503,tell my facebook group that i've arrived,social_post,social_post
8504,tweet a complaint to apple about my iphone seven,social_post,social_post
8505,tweet @phohouse your server was rude #badpho,social_post,social_post
8506,i need to submit a complaint,social_post,social_post
8507,open twitter type my complaint and post to @consumer service,social_post,social_post
8508,tweet consumer service that the quantity is wrong,social_post,social_post
8509,send a tweet to kroger about being overcharged for groceries,social_post,social_post
8510,send twitter to mattel that they need to stop making toys in china,social_post,social_post
8511,post a tweet as follows very bad follow up by abc company not satisfied in my account,social_post,social_post
8512,it would be nice if you post status for me,social_post,social_post
8513,send a tweet to kroger about spoiled milk,social_post,social_post
8514,bring up twitter to target customer service,social_post,social_post
8515,tell company their service is bad,social_post,social_post
8516,please send a complaint to someone,social_post,social_post
8517,tell comcast their customer service is slow,social_post,social_post
8518,tweet consumer service that i am very disappointed with my recent interaction,social_post,social_post
8519,write a tweet to this company,social_post,social_post
8520,post complaint about service a,social_post,social_post
8521,let national grid know the power is out again,social_post,social_post
8522,@nikesupport i need some assistance regarding some shoes i bought last week,social_post,social_post
8523,hello my item which i bought from some one has gone out of order,social_post,social_post
8524,please post so bored to facebook,social_post,social_post
8525,send tweet via message to cardinal cafe and tell them their customer service is outstanding,social_post,social_post
8526,send a tweet about my complaint on my truck to consumer digest,social_post,social_post
8527,post that i am going to woodland shoe store,social_post,social_post
8528,can you contact samsung and say my washer is on fire,social_post,social_post
8529,post a facebook status update,social_post,social_post
8530,send a tweet to amazon customer service that the package was delivered late,social_post,social_post
8531,customer service complaint tweet the following,social_post,social_post
8532,send a tweet to safeway about water in my gas,social_post,social_post
8533,send a tweet,social_post,social_post
8534,please retweet this post on twitter,social_post,social_post
8535,tweet comcast and tell them that their service is down again,social_post,social_post
8536,please negative response tweet on daikin service,social_post,social_post
8537,tweet at koc your waiting time sucks,social_post,social_post
8538,tweet real donald trump that angela merkel will not shake his hand anymore,social_post,social_post
8539,tweet consumer service that the goods are of low quality,social_post,social_post
8540,post to twitter got a hectic day ahead,social_post,social_post
8541,tweet complaint,social_post,social_post
8542,tweet the current temperature,social_post,social_post
8543,post this pic to facebook,social_post,social_post
8544,tweet my complaint about my truck to consumer digest,social_post,social_post
8545,tweet to amazon about late delivery of my tv,social_post,social_post
8546,please tweet a complaint about slow service at applebee's,social_post,social_post
8547,please post this picture on facebook,social_post,social_post
8548,complain for cheating,social_post,social_post
8549,hello can you give the contact details for a particular service centre,social_post,social_post
8550,post i am happy to facebook,social_post,social_post
8551,put this on my facebook,social_post,social_post
8552,what is the customer service feedback,social_post,social_post
8553,can you tweet lif about their app crashing,social_post,social_post
8554,tweet verizon customer service,social_post,social_post
8555,post the following status to facebook,social_post,social_post
8556,tweet a complaint to amazon about late shipment,social_post,social_post
8557,tweet a complaint to kohl's customer service,social_post,social_post
8558,siri open twitter tweet @potus sucks,social_post,social_post
8559,tweet complaint to dominoes,social_post,social_post
8560,send a tweet to national grid,social_post,social_post
8561,send a tweet to company,social_post,social_post
8562,i would like to place a call to amazon customer service,social_post,social_post
8563,post a complaint via twitter to cvs pharmacy,social_post,social_post
8564,i would want you to tweet for me at india consumer complaints forum regarding the late delivery of gas cylinder,social_post,social_post
8565,customer service complaint,social_post,social_post
8566,tweet something for me,social_post,social_post
8567,send a tweet to esurance to say i hate you,social_post,social_post
8568,hello google post my current status on twitter mentioning a great trip to paris with friends and family,social_post,social_post
8569,post a new status on facebook saying that i am enjoying the nice weather,social_post,social_post
8570,please create a new tweet,social_post,social_post
8571,send a tweet to meijer tell them that they have the worst customer service,social_post,social_post
8572,can you put this on facebook,social_post,social_post
8573,post to twitter trump is such an ass,social_post,social_post
8574,tweet a complaint to old navy website,social_post,social_post
8575,tweet on the bad service,social_post,social_post
8576,please say the following on facebook,social_post,social_post
8577,tweet consumer service,social_post,social_post
8578,tweet to the customer service account of starbucks,social_post,social_post
8579,write a tweet of complaint about my tv to samsung,social_post,social_post
8580,tell them that their lines were too long,social_post,social_post
8581,can you send a tweet to lif saying that their app crashed,social_post,social_post
8582,tweet consumer complaint,social_post,social_post
8583,snapchat,social_post,social_post
8584,please add complaint about the service in tweet to olive garden,social_post,social_post
8585,complaint to dept for food quality,social_post,social_post
8751,order me some chipotle,takeaway_order,takeaway_order
8752,could you please help me to order some sushi from deliveroo,takeaway_order,takeaway_order
8753,order chinese food,takeaway_order,takeaway_order
8754,show me chinese food near me,takeaway_order,takeaway_order
8755,ordering food,takeaway_order,takeaway_order
8756,checkout top restaurant near me and order shahi panner,takeaway_order,takeaway_order
8757,find and order handi paneer in pavitra,takeaway_order,takeaway_order
8758,order food,takeaway_order,takeaway_order
8759,order a ham and cheese sandwich from subway,takeaway_order,takeaway_order
8760,can you look up chinese takeout near here,takeaway_order,takeaway_order
8761,any low priced delicacies,takeaway_order,takeaway_order
8762,how much does general tsos chicken cost at peking garden,takeaway_order,takeaway_order
8763,order one pizza from pizza hut,takeaway_order,takeaway_order
8764,how about some pizza tonight can you please order a pepperoni large,takeaway_order,takeaway_order
8765,order six chicken tacos from chipotle,takeaway_order,takeaway_order
8766,i want to eat some spicy thing,takeaway_order,takeaway_order
8767,places with pizza delivery near me,takeaway_order,takeaway_order
8768,make an order for noodles one pack make it as takeaway order,takeaway_order,takeaway_order
8769,order general t'so eggroll to go,takeaway_order,takeaway_order
8770,order pizza for delivery,takeaway_order,takeaway_order
8771,call pizza hut and order a large pan pizza with ham and mushrooms,takeaway_order,takeaway_order
8772,takeaway noodles one pack,takeaway_order,takeaway_order
8773,open takeout menus,takeaway_order,takeaway_order
8774,please call the golden fork and tell them to deliver one portion of the fish risotto,takeaway_order,takeaway_order
8775,order me a cheese burger from tommy's burgers,takeaway_order,takeaway_order
8776,call eastwind and order lomaine to go,takeaway_order,takeaway_order
8777,i would like to order takeaway,takeaway_order,takeaway_order
8778,i am in need of some pizza what's the closest place that delivers,takeaway_order,takeaway_order
8779,order two hamburgers for me,takeaway_order,takeaway_order
8780,please put in an order from red thai fpr this evening,takeaway_order,takeaway_order
8781,order pizza,takeaway_order,takeaway_order
8782,place a takeaway order for a cheeseburger and fries from burger king,takeaway_order,takeaway_order
8783,closest chipotle,takeaway_order,takeaway_order
8784,call peking garden,takeaway_order,takeaway_order
8785,order chinese for delivery,takeaway_order,takeaway_order
8786,order from dominos,takeaway_order,takeaway_order
8787,place order for usual burritto at chipolte,takeaway_order,takeaway_order
8788,food order from grubhub,takeaway_order,takeaway_order
8789,i want to order some takeout food,takeaway_order,takeaway_order
8790,get us spaghetti from pizza hut,takeaway_order,takeaway_order
8791,what mexican restaurants are there nearby for takeout,takeaway_order,takeaway_order
8792,can you order me a pizza today from dominos,takeaway_order,takeaway_order
8793,i want to eat something will you order food for me,takeaway_order,takeaway_order
8794,order food from applebees,takeaway_order,takeaway_order
8795,place an order for two pizzas from dominoes,takeaway_order,takeaway_order
8796,i want to order some food,takeaway_order,takeaway_order
8797,from wangs kitchen restaurant home delivery for a chicken manchow soup,takeaway_order,takeaway_order
8798,i want to order a takeaway from papa john's,takeaway_order,takeaway_order
8799,call domino's pizza,takeaway_order,takeaway_order
8800,id like to put in an order for some chinese food with hunan wok,takeaway_order,takeaway_order
8801,order one burger,takeaway_order,takeaway_order
8802,start a takeaway order for me,takeaway_order,takeaway_order
8803,find and order domino pizza at nearest store of domino,takeaway_order,takeaway_order
8804,order ribs for dinner,takeaway_order,takeaway_order
8805,order a large pan pizza with ham and mushrooms from pizza hut,takeaway_order,takeaway_order
8806,find the nearest olive garden that has take out service,takeaway_order,takeaway_order
8807,any good fast food items,takeaway_order,takeaway_order
8808,can you order me some buffalo chicken pizza,takeaway_order,takeaway_order
8809,order a pizza,takeaway_order,takeaway_order
8810,who delivers near here,takeaway_order,takeaway_order
8811,what places can i order takeout from near by,takeaway_order,takeaway_order
8812,give me options for indian carryout under dollars,takeaway_order,takeaway_order
8813,i want to order some takeaway food,takeaway_order,takeaway_order
8814,i want to order some chinese food tonight what's delivering to me,takeaway_order,takeaway_order
8815,call china wok,takeaway_order,takeaway_order
8816,hey order two wings with french fries from the chinese food store,takeaway_order,takeaway_order
8817,i am so hungry and tired and i think i might order some food now,takeaway_order,takeaway_order
8818,order a large plain pizza from mimo's for me,takeaway_order,takeaway_order
