,text,label
7216,There is a transaction showing up several times.,transaction_charged_twice
7224,My salary is in GBP. Do I need to configure this somewhere?,receiving_money
7226,"If I need to cash foreign transfers, how does that work?",exchange_rate
7227,Is there somewhere I can send a check to add to my account?,top_up_by_cash_or_cheque
7229,I need to change my data.,edit_personal_details
7230,How can I verify my source of funds?,verify_source_of_funds
7231,Where did the money transfer go?,transfer_not_received_by_recipient
7233,Is there a reason why my virtual card won't work?,virtual_card_not_working
7235,What is needed for my daughter to open an account?,age_limit
7237,My identity can't be verified for some reason,unable_to_verify_identity
7238,"While transferring money, its getting error out as my transfer is not possible. Please help me in this as earlier i was able to do it successfully.",beneficiary_not_allowed
7239,Why do my transfers keep failing?,failed_transfer
7240,How can I update my personal information after moving?,edit_personal_details
7241,Will a beneficiary not accept a transfer?,beneficiary_not_allowed
7242,What would cause a transfer failure?,failed_transfer
7243,Why does top-up need to be verified?,verify_top_up
7244,How do I go about ordering a card?,order_physical_card
7248,Why was I not allowed to do a transfer to a beneficiary?,beneficiary_not_allowed
7249,Why is my top-up pending?,pending_top_up
7250,Instruct me how to reset the passcode.,passcode_forgotten
7251,"I am getting an error stating my transfer is not possible while transferring money. Let me know the issue as its the first time i am getting error, earlier it used to work.",beneficiary_not_allowed
7253,Why do I see extra charges for withdrawing my money?,cash_withdrawal_charge
7255,What are the top up fees for using an European bank card?,top_up_by_card_charge
7256,I sent money about 5 days ago and the recipient has not received the money yet.,transfer_not_received_by_recipient
7258,I'm confused as to why my top-up did not go through.,top_up_failed
7260,What should I do if I don't know my password?,passcode_forgotten
7262,What does it mean if my payment has been reverted?,reverted_card_payment?
7264,I can't get my actual card to work,card_not_working
7267,Did you deactivate my card it's not working anymore,card_not_working
7271,i cannot find my card PIN,get_physical_card
7272,Can you tell me why I can't make any transactions?,card_not_working
7274,What value can I get for my currency?,exchange_rate
7276,I topped up but the app denied it,top_up_failed
7277,I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,transfer_fee_charged
7280,Need to report a change of address.,edit_personal_details
7281,Is there a way to reset the passcode?,passcode_forgotten
7282,I tired to get cash in the ATM but it was cancelled,declined_cash_withdrawal
7283,"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.
",compromised_card
7284,Help me with a PIN change.,change_pin
7286,"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?",transfer_fee_charged
7287,Top-up is loaded into the card and no update.,pending_top_up
7288,How limited is a virtual card?,disposable_card_limits
7290,Can I change my name?  I am not married.,edit_personal_details
7293,How do I check security settings on my card?,card_not_working
7294,"I made a purchase this morning, and it is showing as pending.",pending_card_payment
7295,Recipient has not received the money,transfer_not_received_by_recipient
7296,Why has my payment been declined? I paid by card.,declined_card_payment
7297,My card was stolen last night.,lost_or_stolen_card
7299,I tried to buy something online yesterday but it kept saying declined. Tried another time today but same thing happened. What's Broken?,declined_transfer
7300,I'm wanting to get a Visa card today.,visa_or_mastercard
7302,totally unacceptable.  I'm stranded with no cash because the ATM wouldn't give me any money!,declined_cash_withdrawal
7303,I tried using my ATM card at your Notting Hill location today.  It did not work.  Am I doing something wrong?,declined_cash_withdrawal
7304,"Please tell me, do you use Visa or Mastercard?",visa_or_mastercard
7305,Why was I not able to get cash from the ATM?,declined_cash_withdrawal
7308,Why can't I use a disposable card?,disposable_card_limits
7310,where exactly does money come from,verify_source_of_funds
7311,can i use my app to get a virtual card,getting_virtual_card
7313,What is this fee for transferring money?,transfer_fee_charged
7316,My card was working but now it doesn't.,card_not_working
7317,Will it cost extra to add money to an international card?,top_up_by_card_charge
7319,Is it normal to see a fee for transferring money?,transfer_fee_charged
7320,I'm still waiting for my transaction.,transfer_not_received_by_recipient
7322,"My identity isn't being accepted, what should I do?",unable_to_verify_identity
7324,I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,card_not_working
7326,Where can I find my card PIN?,get_physical_card
7329,Show me the source of my money.,verify_source_of_funds
7331,I just have one additional card from the USA. Do you support that?,supported_cards_and_currencies
7333,Can I edit my personal details?,edit_personal_details
7334,i need to know about exchange rates,exchange_rate
7335,I made a payment but the app gave the money back.,reverted_card_payment?
7336,how much does a card cost and why do you charge me,order_physical_card
7337,I need to change my last name on my account because I just got married.,edit_personal_details
7338,"Please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",declined_cash_withdrawal
7339,I have been waiting over a week. Is the card still coming?,card_arrival
7344,"I found the card that I thought I lost, and I would like to reactivate it.",card_linking
7347,"My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?",transaction_charged_twice
7348,My money hasn't been deposited yet. When will it be?,pending_top_up
7354,I have to make several disposable cards per day.,disposable_card_limits
7355,WHY IS THERE AN EXTRA FEE FOR USING THE ATM??!!!,cash_withdrawal_charge
7358,How do I go about changing my PIN?,change_pin
7359,IS there anywhere that a card cannot be delivered?,order_physical_card
7362,"What's go on, where is my new card?",card_arrival
7367,I am inquiring about why there was an extra fee charged when I used an ATM.,cash_withdrawal_charge
7370,what cards and currencies are accepted?,supported_cards_and_currencies
7373,How long will it be to get this new card?,card_arrival
7375,Are there limits on the virtual cards?,disposable_card_limits
7376,Where can I get a new passcode?,passcode_forgotten
7377,"|I moved out of my old house two weeks ago and cancelled my direct debit to my old landlord, this direct debit was working fine.  Now I've moved in to a new place and set up a transfer to a new landlord but it's not reached her yet, can you check it please?",transfer_not_received_by_recipient
7379,Tell me how to replace my expired card.,card_about_to_expire
7381,Why was I charged for transferring money?,transfer_fee_charged
7383,I forgot what my pin number is and now am blocked can you help me get in?,pin_blocked
7384,how much for topping up by card?,top_up_by_card_charge
7385,What should I do if my card payment was cancelled?,reverted_card_payment?
7386,How can I create another card linked to this account?,getting_spare_card
7387,How do I replace my card before it expires?,card_about_to_expire
7389,I took out money and there is a fee.  Why?,cash_withdrawal_charge
7390,How can I go about resetting my passcode?,passcode_forgotten
7392,I seem to have lost my card.,lost_or_stolen_card
7393,Where is my card PIN?,get_physical_card
7395,Can I deposit a check?,top_up_by_cash_or_cheque
7396,My payment is taking a long time to go through.,pending_card_payment
7397,I'm worried my card might be lost in the mail? How long does it usually take to arrive?,card_delivery_estimate
7398,Do cash withdrawals cost anything?,cash_withdrawal_charge
7400,What are the rules for using disposable virtual cards?,disposable_card_limits
7401,Are there steps to see where my funds come from?,verify_source_of_funds
7402,How do I receive money from someone?,receiving_money
7403,I wasn't able to use my card today when I went out for lunch. Wondering why that is?,card_not_working
7405,I have one other credit card from the US. Do you take it?,supported_cards_and_currencies
7407,Where is the card I ordered 2 weeks ago?,card_arrival
7408,I tried to top up my account and it didn't work,top_up_failed
7409,What is the minimum age required to open an account with your service?,age_limit
7410,"My card was supposed to arrive, but hasn't?",card_arrival
7411,At what age can my children use your service?,age_limit
7412,Is ordering a new card from China available?,card_about_to_expire
7413,I notice there's a pending payment on my card.,pending_card_payment
7414,How do a reverse a duplicated charge?,transaction_charged_twice
7418,"Hi, In morning, i was trying to withdraw money from my card, but it got declined. So far it was working fine. Could you please check my card.",declined_cash_withdrawal
7419,Why can't I top up by cheque?,top_up_by_cash_or_cheque
7420,I'm having problems making a transfer to another account. I keep getting a declined message. I know that the information I'm putting in is accurate because I have checked it more than once.,declined_transfer
7423,How old do my kids have to be use this?,age_limit
7424,Would I have to pay anything if I need an additional card?,getting_spare_card
7427,"I think my pin has been compromised, what do I do?",change_pin
7431,What are age requirements for opening an account?,age_limit
7432,Can you help me reset my passcode? I forgot it.,passcode_forgotten
7433,I'm having trouble with proving my identity.,unable_to_verify_identity
7435,Please tell me if I'm going to be charged for sending out more cards?,getting_spare_card
7436,How long does it take for the transfer to go through?,transfer_not_received_by_recipient
7437,I am 16 and just started working at McDonalds can I deposit my checks at your bank?,age_limit
7438,Do you offer account services for children and teens?,age_limit
7440,Editing my personal details,edit_personal_details
7443,Why did my top-up fail?,top_up_failed
7445,I wanted to know why my transaction didn't go through.,declined_transfer
7446,I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,declined_cash_withdrawal
7452,Why would my beneficiary not be allowed?,beneficiary_not_allowed
7453,Why is a payment I made reverted back to my account?,reverted_card_payment?
7454,How can I track my card's delivery?,card_arrival
7455,Can you please tell me why I cant get money from the ATM?,declined_cash_withdrawal
7456,I need to top up using a cheque,top_up_by_cash_or_cheque
7458,I just got an email in confirming my purchase with my card. I login to the mobile app on the card and found out there are several purchase were made without me aware of it. Evidently someone had stole my card information and made these fraudulent purchase. I need the transaction to be reverse and have my card suspended.,compromised_card
7459,Why is my top up not completing?,pending_top_up
7464,"Give me my card, I need it now!",card_delivery_estimate
7465,How do I add a new card?,card_linking
7466,I do not have my pin yet,get_physical_card
7467,I thought that transfers are free. Why was I charged an extra fee?,transfer_fee_charged
7468,When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,card_not_working
7469,A transaction posted twice to my account.,transaction_charged_twice
7472,Is there an issue with my card payment as it has not gone through.,declined_card_payment
7473,Can I use my virtual card to complete transactions for memberships?,virtual_card_not_working
7474,Do you send duplicate cards?,getting_spare_card
7475,Why am I getting double charged for multiple transactions?,transaction_charged_twice
7476,What do I do if I can't access my passcode?,passcode_forgotten
7478,How can I tell the source for my available funds?,verify_source_of_funds
7479,Why isn't my beneficiary allowed?,beneficiary_not_allowed
7480,"Your card pin can be changed at any Visa or MasterCard ATM with Pin services, excluding countries such as Belgium, Luxembourg, Austria, Germany, Spain, and France.",change_pin
7482,"I tried to top up, but the funds show up as pending. I thought it was instant?",pending_top_up
7483,Why am I seeing a fee for transferring money?,transfer_fee_charged
7486,"Need a new card, mine is expiring.",card_about_to_expire
7488,My card gets rejected when I try to use it,card_not_working
7489,My card payment wasn't declined,declined_card_payment
7491,"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",transfer_fee_charged
7493,Why was my PIN blocked?,pin_blocked
7495,"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",failed_transfer
7496,I can't get my virtual card to work at all,virtual_card_not_working
7500,Have have a small charge on my account from someone I purchased with but I'm not sure what it relates to.,extra_charge_on_statement
7503,I need another card,getting_spare_card
7506,Why can't I buy cryptocurrency on the app?,beneficiary_not_allowed
7507,I would like to alter my personal details.,edit_personal_details
7508,Why would my card payment be cancelled?,reverted_card_payment?
7510,I haven't gotten my credit card in the mail.,card_arrival
7511,What do I do if I believe to be a victim of credit card fraud?,compromised_card
7512,How do I deposit cash?,top_up_by_cash_or_cheque
7515,I found the card I thought I lost this morning. Can I reactivate this card?,card_linking
7517,What do I have to do to get my virtual card?,getting_virtual_card
7518,"If I want to topup by card, how do I do it?",supported_cards_and_currencies
7519,is the a reason why my transfer has failed?,failed_transfer
7525,My card did not work at store.,declined_card_payment
7526,"I am having trouble doing a transfer. A ""Decline "" message appears after making the transfer.",declined_transfer
7527,Why was my top-up rejected?,top_up_failed
7528,Can I see where my funds come from?,verify_source_of_funds
7529,I am having a problem with verifying my identity.,unable_to_verify_identity
7530,How do I deactivate a stolen card?,lost_or_stolen_card
7533,I want to use my American Express for adding money into my account.,supported_cards_and_currencies
7539,What happens after my card expires?,card_about_to_expire
7542,Why am I charged a fee for getting cash?,cash_withdrawal_charge
7545,"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",cash_withdrawal_charge
7548,My PIN isn't working.,pin_blocked
7549,Why wouldn't a transfer go through?,failed_transfer
7550,What do you charge to top up US cards?,top_up_by_card_charge
7554,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",failed_transfer
7555,What are the restrictions of the disposable cards?,disposable_card_limits
7562,What fees are charged for a physical card?,order_physical_card
7563,I ordered a virtual card but it hasn't come through yet,getting_virtual_card
7566,I've got to have one of those virtual cards.,getting_virtual_card
7567,I need a new login code,passcode_forgotten
7571,"I tried to withdraw cash, but got declined!",declined_cash_withdrawal
7572,My credit card transaction was declined for a loan payment.  Can you tell me why?,top_up_failed
7576,"My card expires soon, will you send me one automatically?",card_about_to_expire
7577,How can I create a disposable virtual card?,get_disposable_virtual_card
7582,I don't have my card after 1 week. What are my next steps?,card_arrival
7583,what's my top-up verification code?,verify_top_up
7584,Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,cash_withdrawal_charge
7585,"Transfer unable to be completed, states 'declined'",declined_transfer
7587,"I think my card is expiring, what happens then?",card_about_to_expire
7589,Can I choose between Visa or MasterCard?,visa_or_mastercard
7592,How do I receive a virtual card?,getting_virtual_card
7594,I need my card delivered as soon as possible.,card_delivery_estimate
7596,I want to replace my current PIN.,change_pin
7597,I would like to order a virtual card.,getting_virtual_card
7599,"Now that I have my card, how do I connect it to the app?",card_linking
7602,"Hey, I have my card, how do I get it to show in the app?",card_linking
7603,Do I get charged for withdrawals?,cash_withdrawal_charge
7605,My card is broken,card_not_working
7606,Why hasn't a transaction I did to my friend arrived yet?,transfer_not_received_by_recipient
7607,What do I do if I forgot my passcode?,passcode_forgotten
7608,I need to know what your exchange rates are.,exchange_rate
7609,I made a payment but it was returned.,reverted_card_payment?
7610,What  is the verification process for a top up card?,verify_top_up
7611,how do i track the moeney,verify_source_of_funds
7617,Why did I get a $1 extra fee on the statement?,extra_charge_on_statement
7619,What is the reason for my card payment to be reverted?,reverted_card_payment?
7620,My password doesn't work.,passcode_forgotten
7621,Please send my card as quickly as possible.,card_delivery_estimate
7627,How can I alteration my PIN?,change_pin
7629,What is the delivery time for US?,card_delivery_estimate
7633,The top-up did not go through.,top_up_failed
7637,The attempted transfer failed.,failed_transfer
7639,Why am i being double charged for something?,transaction_charged_twice
7642,Which countries can I change my PIN in?,change_pin
7643,I have been charged a pound for something that appears on my statement,extra_charge_on_statement
7647,I entered the correct pin but I still couldnt get funds.,declined_cash_withdrawal
7648,Can you tell me when my card will arrive?,card_delivery_estimate
7655,What is the charge for topping up a card?,top_up_by_card_charge
7656,What do I do if my card is not working?,card_not_working
7657,European bank card for top up will come with any extra fees?,top_up_by_card_charge
7658,Do I need to speak to a representative to change my pin?,change_pin
7659,"I think that someone may be using my card, but I'm not sure,.",compromised_card
7660,How do I activate and link my new card?,card_linking
7661,How long does it take for my id to verify?,unable_to_verify_identity
7666,I misplaced my card and I dont know where the last place is where I used the card last. Can you look at my account and tell me the last place I used the card?,lost_or_stolen_card
7667,How much does it cost to us US cards?,top_up_by_card_charge
7668,My account is showing a double charge.,transaction_charged_twice
7669,I see a charge of 1L I do not recognize on my statement,extra_charge_on_statement
7670,I have some transactions on my account I did not make. Can you cancel my card and prevent further use.,compromised_card
7671,How can I locate the virtual card?,getting_virtual_card
7673,I found a transfer fee - is that correct?,transfer_fee_charged
7674,Does the exchange rate change?,exchange_rate
7677,Is there an age limit for opening an account?,age_limit
7678,Is there a problem with the top up system? My transaction hasn't gone through properly,pending_top_up
7683,"Do I need to select a preference to receive my salary payments in GBP and, if so, where?",receiving_money
7688,Why does my statement show an extra fee?,extra_charge_on_statement
7690,Can you tell me why my card isn't letting me make purchases online? It's been 2 weeks I've been trying.,reverted_card_payment?
7691,Please help me.  My disposable virtual card won't work right.,virtual_card_not_working
7692,What is wrong with my top-up?,pending_top_up
7693,What is this random charge of one pound doing on my account?,extra_charge_on_statement
7694,What is the expected delivery date for my card?,card_arrival
7695,I would like an extra card.,getting_spare_card
7699,Where did my money come from?,verify_source_of_funds
7700,What type of card can I use to top up?,supported_cards_and_currencies
7702,Can you explain your exchange rates basis?,exchange_rate
7703,Can I reset my PIN if it is blocked?,pin_blocked
7704,My salary is in GBP - what should I do?,receiving_money
7706,What are my payment options?,supported_cards_and_currencies
7711,Why have I received a rebate for my payment after a week?,reverted_card_payment?
7712,"I want to transfer money to a beneficiary, but I couldn't.",beneficiary_not_allowed
7714,My card doesn't seem to work.,card_not_working
7715,Can I order a second card?,getting_spare_card
7718,"How much time do transfers take? I sent money to a friend who needs it fast. It's been hours, and the money has not gone through.",transfer_not_received_by_recipient
7719,Can I change my PIN without being physically present?,change_pin
7721,What currency is acceptable for a top up?,supported_cards_and_currencies
7722,I tried to transfer but it was declined,declined_transfer
7729,Where can I modify my information?,edit_personal_details
7731,I couldn't make a transfer because it was declined,declined_transfer
7732,What is the exchange looking like?,exchange_rate
7735,How is an exchange rate calculated?,exchange_rate
7737,Please help me get a Visa card.,visa_or_mastercard
7738,I CAN NOT FIND THE TOP-UP VERIFICATION CODE.,verify_top_up
7739,What currencies are approved to add money?,supported_cards_and_currencies
7740,My account is blocked because I entered the wrong pin too many times.  Help me unblock.,pin_blocked
7742,Why are the payments being declined on my new card?  I tried several times to use my new card to pay for my gas at the Shell station in my neighborhood.  I am very distressed about my new card not working.,declined_card_payment
7744,I wasn't able to do a transfer to an account,beneficiary_not_allowed
7745,What cards and currencies can I use to top up my account?,supported_cards_and_currencies
7746,Why is there an extra €1 fee in my statement?,extra_charge_on_statement
7747,Where can I have a new bank card sent to China?,card_about_to_expire
7749,What do I do to verify a top-up?,verify_top_up
7752,where is my new card?,card_arrival
7754,i tried to do a transfer to an account but it didn't work,beneficiary_not_allowed
7756,"I want to link to my card card with you, how?",card_linking
7758,"Hello,  I noticed the money for an item I purchased online and have already received has been returned to my checking account. Was there an issue with the merchant accepting my payment? Or, possibly, with the bank sending it?",reverted_card_payment?
7760,Is there a top charge for US cards?,top_up_by_card_charge
7761,What is the minimum age limit?,age_limit
7762,How do I find my PIN?,get_physical_card
7764,What are the steps for changing my passcode?,passcode_forgotten
7765,My top is still pending.,pending_top_up
7766,Where do I order a disposable virtual card?,get_disposable_virtual_card
7767,This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,transfer_fee_charged
7768,Please tell me how disposable virtual cards work?,get_disposable_virtual_card
7771,What do you think of the exchange rate?,exchange_rate
7774,How do I change my name?,edit_personal_details
7775,My transaction is showing several times.,transaction_charged_twice
7776,"I need help to resolve mix up on my card payment. My account shows the money was taken out and then put back in the account. Then I received a message from the seller, It said that they did not get my payment.",reverted_card_payment?
7778,Can I use a Visa or Mastercard?,visa_or_mastercard
7780,Did I do something incorrectly? Where is my top-up?,pending_top_up
7782,I wasn't allowed to transfer to my account,beneficiary_not_allowed
7784,I set up a payment to a new payee and sent some money but the person I'm sending it to has not received it.  Can you check where the money is?,transfer_not_received_by_recipient
7785,Where do i find my PIN?,get_physical_card
7787,Please tell me why the same transaction is showing up on my account more than once.,transaction_charged_twice
7788,Where are my funds? I topped off my car but it didn't seem to complete.,pending_top_up
7790,How can I look at where my available cash is coming from?,verify_source_of_funds
7793,My top-up hasn't gone through,pending_top_up
7794,"I've got a problem - I bought something with my card one or two weeks ago, but now exact same amount of the purchase is showing up in my account. I like more money in my account, but this is too good to be true. Can you tell me what's happening?",reverted_card_payment?
7797,Can I order a new card to China?,card_about_to_expire
7798,Is there a fee for adding funds with a credit card?,top_up_by_card_charge
7799,Has there been any activity on my card today?,lost_or_stolen_card
7800,I tried to pay through my account but the payment is not going through. What's going on?,pending_card_payment
7802,I have lost my card! What is my next step?,lost_or_stolen_card
7803,Is there a tracking number for the card you sent me?,card_arrival
7804,"How long should a transfer normally take to process completely? I have a friend that needs it right away, but it's already been 2 hours and she hasn't received it.",transfer_not_received_by_recipient
7805,What's up with verifying top-ups?,verify_top_up
7808,Why is there an extra charge on my statement.,extra_charge_on_statement
7809,Is there a reason why there is an extra £1 charge on my account?,extra_charge_on_statement
7810,"It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?",transaction_charged_twice
7815,What is the fee on my statement for?,extra_charge_on_statement
7816,Where can I find a list of descriptions the disposable cards have?,disposable_card_limits
7820,"My PIN is unlocked, what do I do?",pin_blocked
7821,Do you have info about the card on delivery?,card_arrival
7824,Can I reset my PIN?,change_pin
7825,I must make several disposable cards per day.,disposable_card_limits
7826,What fees are charged when I top up,top_up_by_card_charge
7828,"I performed a transfer within the country the day before yesterday, but it has not gone through? Can you check on that? The account number is definitely correct, as I've checked.",transfer_not_received_by_recipient
7830,"After I make a payment, how long will it be before it transitions from ""pending"" to complete?",pending_card_payment
7831,How do I get a PIN?,get_physical_card
7832,"The disposable cards, what are they for?",get_disposable_virtual_card
7833,Can I use a different currency with my salary?,receiving_money
7841,can i use my mastercard to add money to my account,supported_cards_and_currencies
7848,Where can I order a card when I am in China?,card_about_to_expire
7850,still need to get card pin,get_physical_card
7852,"
Which cash machines will allow me to change my PIN?",change_pin
7855,It appears I have a fee in my statement.,extra_charge_on_statement
7856,My payment has not been accepted.,reverted_card_payment?
7857,I am unsuccessfully trying to make a transfer can you help?,failed_transfer
7858,How come I got charged extra for withdrawing cash?,cash_withdrawal_charge
7859,The payment I made with my card is not showing up.,reverted_card_payment?
7860,Am I gonna be charged for sending out more cards?,getting_spare_card
7861,What currencies can I use?,supported_cards_and_currencies
7863,How do I change the PIN?,change_pin
7865,may I have a Visa and a Mastercard from you.,visa_or_mastercard
7866,Why was one of my transfers declined?,declined_transfer
7867,"Out of the blue, my card stopped working.",card_not_working
7869,is there a reason that my payment didnt go through,declined_card_payment
7870,How long does a payment show as pending before i should worry about it?,pending_card_payment
7871,Can I change my PIN on holiday?,change_pin
7873,I need a Visa card,visa_or_mastercard
7875,"found card, how to put it back in app",card_linking
7876,"I have a strange transaction for £1 on my statement, what is that?",extra_charge_on_statement
7882,I was checking my statement and I think one of my card payments has reverted,reverted_card_payment?
7883,Where do I get a disposable virtual card?,get_disposable_virtual_card
7887,I need a number of disposable cards everyday.,disposable_card_limits
7888,How can my friend pay me?,receiving_money
7892,I want a real card,order_physical_card
7893,Why has my card been charged an extra pound?,extra_charge_on_statement
7894,Where can I use a disposable card?,disposable_card_limits
7895,How do I link my new card?,card_linking
7896,"I have a card that expires in the coming month, do I have to specifically ask for the updated card?",card_about_to_expire
7897,How long is a delivery to the US?,card_delivery_estimate
7898,Can I activate a card in the app?,card_linking
7899,What currencies and methods can i use to top up my account?,supported_cards_and_currencies
7903,How do I top up by cheque?,top_up_by_cash_or_cheque
7905,I made a payment that's pending. Will it go through?,pending_card_payment
7906,How do I unlock my account after typing in the wrong PIN too many times?,pin_blocked
7908,What is the virtual card and how can i get one?,getting_virtual_card
7911,"I think my card is broken or something. I tried using it and it wouldn't go through, please help.",card_not_working
7913,What type of card will I receive?,visa_or_mastercard
7914,Why does my transfer keep failing? I've tried 5 times and they all failed.,failed_transfer
7916,My new card isn't here and it was issued a week ago.,card_arrival
7917,Can someone please explain to me where my source of funds came from?,verify_source_of_funds
7920,Why isn't my card working anymore?,card_not_working
7921,Why can't I use this beneficiary?,beneficiary_not_allowed
7926,"The past few times I've been to the ATM, I was charged a withdrawal fee. Have your policies changed regarding fees?",cash_withdrawal_charge
7928,Are there ATM fees?,cash_withdrawal_charge
7929,Can I use a disposable virtual card for any purchase?,get_disposable_virtual_card
7931,Is it possible for me to top up with a cheque?,top_up_by_cash_or_cheque
7932,why isn't my top-up going through?,pending_top_up
7940,I got some items this morning but the payment says pending,pending_card_payment
7942,Is it possible to link a new card?,card_linking
7943,I bought something this morning and the payment is still pending,pending_card_payment
7946,"Can I change my pin at ATMs?  If so, what ones?",change_pin
7948,My card payment was cancelled.  Why?,reverted_card_payment?
7949,Why has my payment not transferred?,failed_transfer
7950,Is there a money transfer fee?,transfer_fee_charged
7952,Can you tell me why my card payment was cancelled?,reverted_card_payment?
7953,I think that somebody is utilizing my card without my authorization!,compromised_card
7954,"I was doing a transfer and received a ""decline"" message.",declined_transfer
7955,The top-up card is verified how?,verify_top_up
7956,I don't know my password anymore.,passcode_forgotten
7957,How do I order a new card when my old one is ready to expire?,card_about_to_expire
7958,How do I get money from friends?,receiving_money
7960,How come I was charged a transaction of $1?,extra_charge_on_statement
7962,Is my PIN recorded anywhere?,get_physical_card
7964,You charged me more than once for the same transaction!,transaction_charged_twice
7965,"The ATM would not give me cash,why?",declined_cash_withdrawal
7967,When can I expect my card? I live in the US.,card_delivery_estimate
7969,Is it possible to get a physical card?,order_physical_card
7970,Why do I have a charge for an ATM withdrawal? I thought these were free?,cash_withdrawal_charge
7974,I need my PIN unlocked.,pin_blocked
7976,What credit cards do you carry,visa_or_mastercard
7978,Where do I find my PIN for my new card?,get_physical_card
7979,how can i add money to my account if you don't accept cash,top_up_by_cash_or_cheque
7980,I don't understand why my card payment is pending.  It has been pending for too long.  Why is this and when might it go through?,pending_card_payment
7983,Can you tell me where my readily available cash has come from?,verify_source_of_funds
7985,What's the limit for disposable virtual cards?,disposable_card_limits
7986,Why didn't my transfer to a beneficiary happen?,beneficiary_not_allowed
7987,What are the cards and currencies that you support?,supported_cards_and_currencies
7988,Am I able to open an account for my children?,age_limit
7992,"I was trying to make a transfer and got an error message telling me it was not possible to make the transfer. This has never happened before, what happened?",beneficiary_not_allowed
7993,Talk me through modifying my details.,edit_personal_details
7994,what is my monthly spending limit because i was refused my money at an atm,declined_cash_withdrawal
7995,How can I receive money?,receiving_money
7996,Are there fees for using an international card to top up?,top_up_by_card_charge
7997,Why can't my ID be verified?,unable_to_verify_identity
7999,Can I track the card that you sent me in the mail?,card_arrival
8003,I got a strange fee when I used the ATM.,cash_withdrawal_charge
8007,What are the disposable cards for?,get_disposable_virtual_card
8008,What's wrong with my card? The clerk at the grocery store said it was declined.,card_not_working
8009,Help me use American Express to add money to the account.,supported_cards_and_currencies
8010,Is there any way i get a disposable virtual card as well?,get_disposable_virtual_card
8011,I have tried sending a standard transfer five times and it hasn't gone through. What is the problem?,failed_transfer
8012,Can you tell me why my card is not working? I keep trying to use it but it keeps rejecting my payment. I am being careful and entering the info correctly but it still happens.,declined_card_payment
8014,When can I expect delivery?,card_delivery_estimate
8015,Can you please inform me of the restrictions for the disposable cards.,disposable_card_limits
8016,I found my old card. Can I link it back into the app?,card_linking
8019,My card payment still pending,pending_card_payment
8022,explain the interbank exchange rate,exchange_rate
8024,"I'm really concerned because I only made one transaction, but it's appearing multiple times.",transaction_charged_twice
8025,How long will my transaction take?,transfer_not_received_by_recipient
8027,What is minimum age for an account?,age_limit
8029,I tried to pull cash from an ATM but it wouldn't let me.,declined_cash_withdrawal
8033,I was wondering how long does it take for a payment to go thru? It seems my last payment is stuck and hasn't moved.,pending_card_payment
8034,I do not want a VISA card.,visa_or_mastercard
8037,I urgently need to top-up my card but its getting declined. Please help me in this or advise with other options if any.,top_up_failed
8038,Verify my source of funds?,verify_source_of_funds
8040,I tried to get cash in the ATM but it was not approved,declined_cash_withdrawal
8041,My transfer failed.  Help!,failed_transfer
8044,I tried to withdraw cash from your ATM but my transaction was cancelled.,declined_cash_withdrawal
8045,There is an extra small charge on my card! What do I do?,extra_charge_on_statement
8047,Why did you charge me extra when I withdrew cash?,cash_withdrawal_charge
8049,I think I forgot my passcode,passcode_forgotten
8050,How long does it take for a top up to go through,pending_top_up
8053,Looks like my top-up has been cancelled,top_up_failed
8054,Would I be able to open an account for my daughter?,age_limit
8055,"Can I get a physical card for free, or is there a charge?",order_physical_card
8056,Why won't my transfer to another account work?,beneficiary_not_allowed
8058,What is the procedure for an expired card?,card_about_to_expire
8059,Can you tell me why my card keeps getting declined every time I try to use it?,declined_card_payment
8063,How come I got blocked for entering wrong pins?,pin_blocked
8065,why didnt my account allow a transfer,beneficiary_not_allowed
8066,I have a transaction showing multiple times.,transaction_charged_twice
8067,Why did I get declined when trying to get cash?,declined_cash_withdrawal
8070,What is the reason I couldn't do a transfer to a beneficiary?,beneficiary_not_allowed
8071,How do I get my money back for a duplicated charge?,transaction_charged_twice
